Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,label,text,target,indo_tweet,indo_target
2712,2712,2712,negative,greeting 3 children in the tragedy of the kampung melayu bombing. #savejakarta #savenkri <url>,kampung melayu bombing,Turut berdukacita kepada 3 bayangkhara dalam tragedi Bom Kampung Melayu . #savejakarta #savenkri  https://www.instagram.com/p/BUhbOEGg9YZ/,Bom Kampung Melayu
2713,2713,2713,neutral,nu kyai condemns malay village bombers <url> <url>,kampung melayu bombing,Kyai NU Kecam Pelaku Bom Kampung Melayu http://dlvr.it/PDztTY http://pic.twitter.com/XBqXcj4ayP,Bom Kampung Melayu
2714,2714,2714,neutral,3 reasons for not menshare photographs of malay village bomb victims <url>,kampung melayu bombing,3 Alasan Untuk Tidak Menshare Foto-foto Korban Bom Kampung Melayu http://kom.ps/AFwNJJ,Bom Kampung Melayu
2715,2715,2715,neutral,vice president jk suspects malay village bombs triggered by heresies <url>,kampung melayu bombing,Wapres JK Menduga Bom Kampung Melayu Dipicu Ajaran Sesat http://dlvr.it/PDzsDJ,Bom Kampung Melayu
2716,2716,2716,neutral,"malay village bombers living in bandung, ridwan kamil speak up <url> <url>",kampung melayu bombing,"Pelaku Bom Kampung Melayu Tinggal di Bandung, Ridwan Kamil Angkat Bicara http://dlvr.it/PDzrwD http://pic.twitter.com/uaPRhrTp4W",Bom Kampung Melayu
2717,2717,2717,neutral,"after the kampung melayu bombing, bekasi: &quot;we are not afraid!&quot; - economic news <url>",kampung melayu bombing,"Pasca Bom Kampung Melayu , Bekasi: ""Kami Tidak Takut!"" - Warta Ekonomi http://wartaekonomi.co.id/read142344/pasca-bom-kampung-melayu-bekasi-kami-tidak-takut.html",Bom Kampung Melayu
2718,2718,2718,neutral,this is anies baswedan's response regarding the kampung melayu bomb <url>,kampung melayu bombing,Ini Tanggapan Anies Baswedan terkait Bom Kampung Melayu http://feedproxy.google.com/~r/IslamposMediaIslamGenerasiBaruBeritaIslamTerkini/~3/se6BYAId1zU/,Bom Kampung Melayu
2719,2719,2719,neutral,president jokowi and jk vice president beside victims of malay village bombs <url> #netralnews <url>,kampung melayu bombing,Presiden Jokowi dan Wapres JK Besuk Korban Bom Kampung Melayu http://dlvr.it/PDzrLh #netralnews http://pic.twitter.com/d6egt8ACiL,Bom Kampung Melayu
2720,2720,2720,neutral,the last message of police victims of malay village bomb blast <url> <url>,kampung melayu bombing,Pesan Terakhir Polisi Korban Ledakan Bom Kampung Melayu http://dlvr.it/PDzr8T http://pic.twitter.com/htgOfDLgCv,Bom Kampung Melayu
2721,2721,2721,neutral,this is the promise of victims of malay village bombing to his mother before killed <url> via @po_st,kampung melayu bombing,Ini Janji Korban Bom Kampung Melayu ke Ibunya Sebelum Tewas http://po.st/jyWYsx via @po_st,Bom Kampung Melayu
2722,2722,2722,neutral,ex-terrorists: kampung melayu bombs not issue issues <url>,kampung melayu bombing,Eks Teroris: Bom Kampung Melayu Bukan Pengalihan Isu http://dlvr.it/PDzqpk,Bom Kampung Melayu
2723,2723,2723,neutral,al chaidar: malay village bombing defeats isis effect <url> <url>,kampung melayu bombing,Al Chaidar: Bom Kampung Melayu Efek Kekalahan ISIS http://dlvr.it/PDzqXH http://pic.twitter.com/qgFplFGzKk,Bom Kampung Melayu
2724,2724,2724,neutral,"#tuitjabar go to the location of the kampung melayu bomb, jokowi wants the anti-terrorism bill to be completed ####",kampung melayu bombing,"#TuitJabar Datangi Lokasi Bom Kampung Melayu , Jokowi Ingin RUU Antiterorisme Segera Diselesaikan #Jabar #Tuit",Bom Kampung Melayu
2725,2725,2725,neutral,jokowi and his wife and jk together with mufidah besuk kampung melayu bomb victims <url> via @citra indonesia,kampung melayu bombing,Jokowi Beserta Istri dan JK Bersama Ibu Mufidah Besuk Korban Bom Kampung Melayu http://citraindonesia.com/jokowi-beserta-istri-dan-jk-bersama-ibu-mufidah-besuk-korban-bom-kampung-melayu/  via @Citra Indonesia,Bom Kampung Melayu
2726,2726,2726,neutral,some residents hold a prayer together at the bom kampung melayu tkp - <url>,kampung melayu bombing,Sejumlah Warga Gelar Doa Bersama di TKP Bom Kampung Melayu - https://news.rilweb.com/hukum/sejumlah-warga-gelar-doa-bersama-di-tkp-bom-kampung-melayu/ ,Bom Kampung Melayu
2727,2727,2727,neutral,"the latest information visit the location of the kampung melayu bomb, jokowi wants the anti-terrorism bill to be completed soon <url> thx 4 click <url>",kampung melayu bombing,"beja terkini Datangi Lokasi Bom Kampung Melayu , Jokowi Ingin RUU Antiterorisme Segera Diselesaikan http://dlvr.it/PDzp80 thx 4 click http://pic.twitter.com/qECV7c9mIO",Bom Kampung Melayu
2728,2728,2728,negative,#kamibersamahrs ubn exclaims muslims are beware of malay village bombings <url> #kamibersamahti <url>,kampung melayu bombing,#KamiBersamaHRS UBN Seru Umat Islam Waspada Sikapi  Bom Kampung Melayu  http://dlvr.it/PDznnP #KamiBersamaHTI http://pic.twitter.com/UYxBqic7CI,Bom Kampung Melayu
2729,2729,2729,negative,#belaulama ubn exclaims muslims are beware of kampung melayu bombs <url> #kamibersamahrs <url>,kampung melayu bombing,#BelaUlama UBN Seru Umat Islam Waspada Sikapi  Bom Kampung Melayu  http://dlvr.it/PDznnD #KamiBersamaHRS http://pic.twitter.com/DS0U6AC01L,Bom Kampung Melayu
2730,2730,2730,neutral,# action112 ubn exclaims muslims are beware of malay village bombings <url> #hormatulamawe <url>,kampung melayu bombing,#Aksi112 UBN Seru Umat Islam Waspada Sikapi  Bom Kampung Melayu  http://dlvr.it/PDznYS #HormatiUlamaKami http://pic.twitter.com/SOdZWX5PVk,Bom Kampung Melayu
2731,2731,2731,neutral,#wajibpemimpinmuslim ubn exclaims muslims are alert to respond to malay village bombs <url> #harampemimpinkafir <url>,kampung melayu bombing,#WajibPemimpinMUslim UBN Seru Umat Islam Waspada Sikapi  Bom Kampung Melayu  http://dlvr.it/PDznXs #HaramPemimpinKafir http://pic.twitter.com/QeEhyJ61SM,Bom Kampung Melayu
2732,2732,2732,negative,#ulamadinista ubn exclaims muslims are beware of malay village bombs <url> #penistaagamadibela <url>,kampung melayu bombing,#UlamaDinista UBN Seru Umat Islam Waspada Sikapi  Bom Kampung Melayu  http://dlvr.it/PDznW7 #PenistaAgamaDibela http://pic.twitter.com/so1TaRkY6c,Bom Kampung Melayu
2733,2733,2733,negative,#kamibesamahrs ubn exclaims muslim people beware of kampung melayu bombs <url> #kamibersamahti <url>,kampung melayu bombing,#KamiBesamaHRS UBN Seru Umat Islam Waspada Sikapi  Bom Kampung Melayu  http://dlvr.it/PDznSP #KamiBersamaHTI http://pic.twitter.com/UJ7bKtpeU5,Bom Kampung Melayu
2734,2734,2734,neutral,"visit the location of the kampung melayu bomb, jokowi requests the anti-terrorism bill to be accelerated <url> <url>",kampung melayu bombing,"Datangi Lokasi Bom Kampung Melayu , Jokowi Minta RUU Anti-terorisme Dipercepat http://dlvr.it/PDzmvC http://pic.twitter.com/8X1Y5TVHOv",Bom Kampung Melayu
2735,2735,2735,negative,can the state guarantee that there is no lg bomb after the bombing of the malay village? ...,bombing of malay villages,Apakah negara bisa menjamin tdk ada bom lg setelah bom kampung melayu ?...,bom kampung melayu
2736,2736,2736,neutral,president jokowi and jk visit bom kampung melayu tkp <url> via @citra indonesia,kampung melayu bombing,Presiden Jokowi dan JK Datangi TKP Bom Kampung Melayu http://citraindonesia.com/presiden-jokowi-dan-jk-datangi-tkp-bom-kampung-melayu/  via @Citra Indonesia,Bom Kampung Melayu
2737,2737,2737,neutral,"observer: there is a 'new teacher' for the kampung melayu bombers, <url>",kampung melayu bombing,"Pengamat: Ada 'Guru Baru' Perakit Bom Kampung Melayu , https://indopress.id/pengamat-ada-guru-baru-perakit-bom-kampung-melayu/ ",Bom Kampung Melayu
2738,2738,2738,neutral,finally ...... this is the name of the kampung melayu bombers <url> #suaralawu <url>,kampung melayu bombing,Akhirnya......Inilah Nama Pelaku Bom Kampung Melayu http://www.suaralawu.com/2017/05/akhirnyainilah-nama-pelaku-bom-kampung.html  #SuaraLawu http://pic.twitter.com/L95kW48FSY,Bom Kampung Melayu
2739,2739,2739,neutral,clarification of exp. mobile brigade associated with malay village bombers. <url>,kampung melayu bombing,Klarifikasi Exp.Brimob Yang Di Kaitkan Dengan Pelaku Bom Kampung Melayu . http://fb.me/3jfnWAns3,Bom Kampung Melayu
2740,2740,2740,neutral,republikaonline: kampung melayu bombs have karkater same as terror in various countries <url>,kampung melayu bombing,republikaonline: Bom Kampung Melayu Punya Karkater Sama dengan Teror di Berbagai Negara http://rol.co.id/r/oqio78384,Bom Kampung Melayu
2741,2741,2741,neutral,republikaonline: jokowi-jk goes to the kampung melayu bomb crime scene <url>,kampung melayu bombing,republikaonline: Jokowi-JK Datangi TKP Bom Kampung Melayu http://rol.co.id/r/oqinyt384,Bom Kampung Melayu
2742,2742,2742,neutral,oso: national police and tni immediately complete malay village bombing case <url> <url>,kampung melayu bombing,OSO: Polri dan TNI Segera Tuntaskan Kasus Bom Kampung Melayu http://bit.ly/2rDJefZ http://pic.twitter.com/FYsFgTlKBq,Bom Kampung Melayu
2743,2743,2743,neutral,"@info - the police line is released, residents overcome the location of the kampung melayu bomb",kampung melayu bombing,"@info - Garis Polisi Dilepas, Warga Padati Lokasi Bom Kampung Melayu",Bom Kampung Melayu
2744,2744,2744,neutral,mr. jokowi-jk at kampung melayu bombing station @daeng_info @radioelshinta @unilubis <url>,kampung melayu bomb,Pak Jokowi-JK di tkp bom Kampung Melayu @Daeng_Info @RadioElshinta @unilubis http://pic.twitter.com/16ESQRXF5J,bom Kampung Melayu
2745,2745,2745,neutral,#breakingnews kampung melayu bombs have the same character as terror in various countries <url>,kampung melayu bombing,#BreakingNews Bom Kampung Melayu Berkarakter Sama dengan Teror di Berbagai Negara http://dlvr.it/PDzjrb,Bom Kampung Melayu
2746,2746,2746,neutral,#breakingnews jokowi-jk visits the kampung melayu bomb tkp <url>,kampung melayu bombing,#BreakingNews Jokowi-JK Datangi TKP Bom Kampung Melayu http://dlvr.it/PDzjqR,Bom Kampung Melayu
2747,2747,2747,neutral,mr. jokowi-jk gave an explanation after visiting the victims and the location of the kampung melayu bomb <url>,kampung melayu bomb,Bpk Jokowi-JK memberi penjelasan usai mengunjungi korban dan lokasi bom Kampung Melayu https://www.instagram.com/p/BUhaHvCFC80/,bom Kampung Melayu
2748,2748,2748,neutral,police initiate suspicion of victims involved in kampung melayu bombing <url> via @po_st,kampung melayu bombing,Polisi Dalami Dugaan Korban Terlibat di Aksi Bom Kampung Melayu http://po.st/khdHpZ via @po_st,Bom Kampung Melayu
2749,2749,2749,neutral,my latest post checkout: malaysia condemns malay village bomb attack ... <url>,kampung melayu bombing,Checkout my latest post: Malaysia Kutuk Serangan Bom Kampung Melayu ... http://fb.me/xAknQ6Vr,Bom Kampung Melayu
2750,2750,2750,neutral,"yes, the bombs were previously piye? &quot;@antarasumsel: jk: malay village bombing alert for alert <url> <url>",kampung melayu bombing,"Lha, bom-bom sbelumnya piye? "" @ANTARASumsel : JK: Bom Kampung Melayu peringatan untuk waspada http://dlvr.it/PDwM2W http://pic.twitter.com/Jnd3wOPafW",Bom Kampung Melayu
2751,2751,2751,neutral,anies baswedan visits victims of malay village bomb terror <url> via @po_st,kampung melayu bombing,Anies Baswedan Jenguk Korban Teror Bom Kampung Melayu http://po.st/9q1mD4 via @po_st,Bom Kampung Melayu
2752,2752,2752,neutral,national police fight against hoax accusations of malay village bomb engineering engineering <url>,kampung melayu bombing,Polri Melawan Hoax Tudingan Keji Rekayasa Bom Kampung Melayu http://fb.me/A9amUBk4,Bom Kampung Melayu
2753,2753,2753,negative,stop getting about the melayu campaign bomb. up continue news about the perj islamic money. don't be fooled ... <url>,melayu campung bomb,STOP EMBERITAAN TENTANG BOM KAMPUNG MELAYU . UP TERUS BERITA TENTANG PERJ UANGAN ISLAM. JANGAN TERTIPU... http://fb.me/1ZXfpkkFz,BOM KAMPUNG MELAYU
2754,2754,2754,neutral,"circulating photos of former police members similar to malay village bombers, this is said by police headquarters <url>",kampung melayu bombing,"Beredar Foto Bekas Anggota Polri Mirip Pelaku Bom Kampung Melayu , Ini Kata Mabes Polri http://dlvr.it/PDzf0K",Bom Kampung Melayu
2755,2755,2755,neutral,malaysia condemns malay village bomb attack <url>,kampung melayu bombing,Malaysia Kutuk Serangan Bom Kampung Melayu http://ift.tt/2rluItr,Bom Kampung Melayu
2756,2756,2756,neutral,questioning the attitude of sandiaga uno against the kampung melayu bomb <url> <url>,kampung melayu bombing,Menyoal Sikap Sandiaga Uno Terhadap Bom Kampung Melayu http://dlvr.it/PDzd4z http://pic.twitter.com/68c9Y3HQWD,Bom Kampung Melayu
2757,2757,2757,neutral,ridwan kamil: don't &quot;post&quot; pictures of victims of malay village bombs <url>,kampung melayu bombing,"Ridwan Kamil: Jangan ""Posting"" Gambar Korban Bom Kampung Melayu http://bit.ly/2rDtoC0",Bom Kampung Melayu
2758,2758,2758,neutral,josua manurung-wiranto: kampung melayu bombing has similarities to manchester <url> #josuamanurung,kampung melayu bombing,Josua Manurung- Wiranto: Aksi Bom Kampung Melayu Punya Kesamaan dengan Manchester http://dlvr.it/PDzcj0 #josuamanurung,Bom Kampung Melayu
2759,2759,2759,neutral,"josua manurung - police line released, residents overcome kampung melayu bomb location <url> #josuamanurung",kampung melayu bombing,"Josua Manurung- Garis Polisi Dilepas, Warga Padati Lokasi Bom Kampung Melayu http://dlvr.it/PDzcdY #josuamanurung",Bom Kampung Melayu
2760,2760,2760,neutral,#mediagaruda &gt;&gt; malaysia curses the attack of the malay village bomb <url>,kampung melayu bombing,#MediaGaruda >> Malaysia Kutuk Serangan Bom Kampung Melayu http://ift.tt/2rluItr,Bom Kampung Melayu
2761,2761,2761,neutral,"seconds: police line released, residents overcome kampung melayu bomb location: police line at the scene <url> #newstoday <url>",kampung melayu bombing,"Detik: Garis Polisi Dilepas, Warga Padati Lokasi Bom Kampung Melayu : Garis polisi di lokasi kejadian http://dlvr.it/PDzc9T #NewsToday http://pic.twitter.com/SqWrf29DdO",Bom Kampung Melayu
2762,2762,2762,neutral,anies visits victims of malay village bombing. message: stay enthusiastic <url>,kampung melayu bombing,Anies Jenguk Korban Bom Kampung Melayu . Pesan : Tetap Semangat http://fb.me/F7lWSRKv,Bom Kampung Melayu
2763,2763,2763,neutral,"seconds: police line released, residents overcome malay village bombing location <url> #newstoday #dkk <url>",kampung melayu bombing,"Detik: Garis Polisi Dilepas, Warga Padati Lokasi Bom Kampung Melayu http://dlvr.it/PDzbtH #NewsToday #DKK http://pic.twitter.com/Ug58M3NAbY",Bom Kampung Melayu
2764,2764,2764,neutral,"viral is suspected of being a perpetrator of the kampung melayu bombing, sukabumi's residents are healthy <url> #hariankalteng",kampung melayu bombing,"Viral Terduga Pelaku Bom Kampung Melayu , Warga Sukabumi Ini Sehat https://goo.gl/Ib9d7P #HarianKalteng",Bom Kampung Melayu
2765,2765,2765,neutral,jokowi-jk accompanied by family visiting victims of malay village bomb blast <url> <url> <url>,kampung melayu bombing,Jokowi-JK Ditemani Keluarga Jenguk Korban Ledakan Bom Kampung Melayu http://dlvr.it/PDzZPt http://pic.twitter.com/QNMfddaz0H http://fb.me/4mWX8gCV5,Bom Kampung Melayu
2766,2766,2766,neutral,do not share photos of victims of the jakarta malay village bombing <url> <url>,bombing of malay villages,Jangan sebar foto korban bom kampung melayu jakarta http://www.ekyudhana.com/jangan-sebar-foto-korban-bom-kampung-melayu-jakarta/  http://pic.twitter.com/Q0PTlOW1dj,bom kampung melayu
2767,2767,2767,neutral,#tuitbatam jokowi-jk accompanied by family visiting victims of malay village bombing #batam #tuit,kampung melayu bombing,#TuitBatam Jokowi-JK Ditemani Keluarga Jenguk Korban Ledakan Bom Kampung Melayu #Batam #Tuit,Bom Kampung Melayu
2768,2768,2768,neutral,"from the police hospital, jokowi and jk visit the kampung melayu bomb location <url>",kampung melayu bombing,"Dari RS Polri, Jokowi dan JK Sambangi Lokasi Bom Kampung Melayu http://dlvr.it/PDzYct",Bom Kampung Melayu
2769,2769,2769,neutral,"after the kampung melayu bombing, 2 countries update travel advice to indonesia <url> #beritasumatera",kampung melayu bombing,"Usai Bom Kampung Melayu , 2 Negara Perbarui Travel Advice ke Indonesia http://dlvr.it/PDzYTD #BeritaSumatera",Bom Kampung Melayu
2770,2770,2770,neutral,"balatidar blogging! malay kampung bombs, fear of fasting and continuing suicide <url> #blog",kampung melayu bombing,"Balatidar Ngeblog! Bom Kampung Melayu , Takut Puasa Terus Bunuh Diri http://dlvr.it/PDzYG6 #blog",Bom Kampung Melayu
2771,2771,2771,neutral,#klaten melayu campai bomb final appreciation for brigadier gilang <url>,melayu campung bomb,#Klaten BOM KAMPUNG MELAYU Penghormatan Terakhir untuk Briptu Gilang http://dlvr.it/PDzWg3,BOM KAMPUNG MELAYU
2772,2772,2772,neutral,"#klaten isak cries over gilang's funeral, police of the kampung melayu bomb victim <url>",kampung melayu bomb,"#Klaten Isak tangis iringi pemakaman Gilang, polisi korban bom Kampung Melayu http://dlvr.it/PDzWdV",bom Kampung Melayu
2773,2773,2773,neutral,jokowi: this malay village bomb is really too! - <url> <url>,kampung melayu bombing,Jokowi: Bom Kampung Melayu ini Sungguh Terlalu! - https://goo.gl/3bfC4V http://pic.twitter.com/8geDEOczZn,Bom Kampung Melayu
2774,2774,2774,negative,"why is it so easy to find a place for malay village bombers, but it's hard to find terrorists against basweda..wex..wex..wex novels",bombing of malay villages,"Mengapa sangat gampang mencari tempat pelaku bom kampung melayu ,tp susah mwncari pelaku teror terhadap novel basweda..wex..wex..wex",bom kampung melayu
2775,2775,2775,neutral,setnov asks the kampung melayu bomb not to relate to religion <url> <url>,kampung melayu bombing,Setnov Minta Bom Kampung Melayu Tak Dikaitkan dengan Agama http://dlvr.it/PDzVz5 http://pic.twitter.com/5kEp9zq40K,Bom Kampung Melayu
2776,2776,2776,negative,"just a reminder ... don't worry about the bombing of the village, the other cases are ignored.come on polri do it",bombing of malay villages,Hanya mengingatkan aja.. Jgn gara2 bom kampung melayu kasus yg lain di abaikan. Ayo POLRI laksanakan,bom kampung melayu
2777,2777,2777,negative,"this is already a warning, the bombing of the malay village has been perfect, it does not rule out the possibility that there will be other actions that are bigger. hrus immediately acted <url>",bombing of malay villages,"Ini sdah warning, bom kampung melayu sdah hmpir sempurna tdk menutup kemungkinan ada aksi lainnya yg lbh besar. Hrus sgera di tindak https://twitter.com/AT_AbdillahToha/status/867681895705853952",bom kampung melayu
