,Username,Keyword,Tweet,Sentiment,Overal Sentiment,Unnamed: 5
4364,Subiakto,Surya Paloh,"Ah? RT @RajaRonald LOL @Subiakto "" @merdekadotcom : http:// mdk.to/0huK NasDem geram Surya Paloh disebut ... http:// tmi.me/1eKqbR",Neutral,,
4365,Subiakto,Surya Paloh,Catet RT @korantempo Surya Paloh Temui Petinggi Partai Komunis Cina http:// bit.ly/1sASSJn,Neutral,,
4366,Subiakto,Surya Paloh,Priiiiit. *keluarinkartumerah RT @kompascom Surya Paloh Berharap SBY Jadi Wasit yang Baik di Pilpres http:// kom.ps/AFkPF2,Neutral,,
4367,Subiakto,Surya Paloh,Hehehe RT @RoniAlzanny @Subiakto @NajwaShihab @MataNajwa gak kira berani lawong metroaj pnya surya paloh a.k.a koalisinya pdip,Negative,,
4368,Subiakto,Surya Paloh,"Masuk bunker RT @ypaonganan wiih...tiaaaraaapp :)) "" @kompascom : Jokowi Minta Surya Paloh Lakukan Serangan Udara http:// kom.ps/AFgCDi """,Negative,,
4369,Subiakto,Surya Paloh,"Damkar? RT @Bebeksaurus topinya hehe RT @kaiysar : Surya paloh mirip fidel castro ya? RT @Bebeksaurus ""kalo ga ... http:// tmi.me/1e3Ybf",Neutral,,
4370,Subiakto,Surya Paloh,Kembali ke UUD'45. Lupakan segala macam amandemen RT @Metro_TV : Surya Paloh Sebut Bangsa ini Butuh Revolusi http:// metrotvn.ws/N193797,Negative,,
4371,Subiakto,Surya Paloh,Mengail di air keruh RT @merdekadotcom : Surya Paloh beri sinyal Anas akan gabung ke NasDem http:// dlvr.it/31bW6C #MDK,Negative,,
4372,Subiakto,Surya Paloh,Kalah klimis. Kebanyakan bulu di wajah RT @fanabis Surya Paloh Tidak Akan Sanggup Tandingi Figur SBY http:// bit.ly/UrDKgF via @KabarCepat,Negative,,
4373,Subiakto,Surya Paloh,"Surya Paloh ? RT @alendOmine: Om @Subiakto , elemen visual partai Nasd*m ini bagus sekali ya, enggak (cont) http:// tl.gd/kqthsi",Neutral,,
4374,Subiakto,Surya Paloh,RT @VIVAnews : Hary Tanoe: Saya Berbeda dengan Surya Paloh http:// goo.gl/Ek8o5,Neutral,,
4375,Subiakto,Surya Paloh,Ini presiden kalau hehehe RT @AndriSena13 : Iniii bakrie apa surya paloh ya om RT @subiakto : Kalau (cont) http:// tl.gd/gff296,Negative,,
4376,Subiakto,Surya Paloh,Bad Strategy ... RT @VIVAnews : Surya Paloh Nyatakan Diri Keluar dari Golkar http:// bit.ly/nT597D,Negative,,
4377,Subiakto,Fadli Zon,Hahaha RT @fadlizon Fadli Zon Sebut Yasonna Begal Politik http:// bit.ly/1B6Ovpe,Neutral,neutral,
4378,Subiakto,Fadli Zon,"Aryo? RT @pizbon Jika Prabowo adalah Ketua Dewan Pembina dan Fadli Zon adalah Wakil Ketua Umum, maka siapakah Ketua Umum Gerindra?",Neutral,,
4379,Subiakto,Taufik Kurniawan,"Ngeles? RT @BimaAryaS : Saya sedang bersama mas Taufik Kurniawan di cikeas. Tidak benar isu itu. Mas TK memang telat, ... http://tmi.me/138Ni",Negative,leanly opposing,
4380,Subiakto,Fahri Hamzah,"Jleb RT @WikiDPR Fahri Hamzah : DPR itu kerja bantu Pak Jokowi. Jk mereka tolak terusmenerus serah nama,ya ... http:// tmi.me/1eP0lL",Negative,completely opposing,
4381,Subiakto,Fahri Hamzah,Bola liar ... RT @kompascom : KPK Dalami soal Uang 25.000 Dollar AS untuk Fahri Hamzah http:// kom.ps/AFlqS4 pic.twitter.com/SOgBL6UPIq,Negative,,
4382,Subiakto,Islam,"Kalau sbg orang islam kita gak nurut perintah Allah, trus nanti kalau mati mau dikubur pakai cara apa?",Positive,completely supportive,
4383,Subiakto,Islam,"17. Dalam ajaran Islam , menyebar manfaat itu disebut dalam satu kata. SODAQOH #Branding",Positive,,
4384,Subiakto,Islam,8. Agama Islam mengajarkan mengapa setiap individu Muslim dan Muslimah harus menjadi Brand sblm masuk ke Surga #Branding,Positive,,
4385,Subiakto,Islam,7. Bicara Surga kita bisa mengacu pada ajaran Islam . Gak perlu buku2 Branding dari barat. Mengapa? #Branding,Positive,,
4386,Subiakto,Islam,"3. Krn adzan Subuh jg moment penting bg umat Islam sbg tanda mulai puasa, Subuh pun jd Prime time dan harga iklan pun mahal sekali #Maghrib",Positive,,
4387,Subiakto,Islam,"2. Krn adzan maghrib adlh moment yg ditunggu2 umat Islam Indonesia, Prime Time bergeser ke Maghrib dan harga iklan pun mahal sekali #Maghrib",Positive,,
4388,Subiakto,Islam,Apakah HALAL bisa dipakai menghambat masuknya produk2 asing mengingat mayoritas penduduk Indonesia beragama Islam ? *seriusnanya,Positive,,
4389,Subiakto,Islam,paging ustadz @Yusuf_Mansur RT @republikaonline Sragen Krisis Guru Agama Islam SD http:// rol.co.id/r/np1ebw,Positive,,
4390,Subiakto,Islam,Misalnya seorang istri tdk boleh keluar rumah tanpa muhrim. Dan anda lakukan tiap hari RT @freeunited Tp dlm Islam boleh yah Pak? @Subiakto,Positive,,
4391,Subiakto,Islam,Dalam Islam banyak sekali yg gak boleh bukan? RT @freeunited Tp dlm Islam boleh yah Pak? @Subiakto : Ingin ... http:// tmi.me/1eTwEt,Positive,,
4392,Subiakto,Islam,Kreatif itu melawan arus. Kalau gak berani ya jangan RT @freeunited Tp dlm Islam boleh yah Pak? @Subiakto : ... http:// tmi.me/1eTwEi,Positive,,
4393,Subiakto,Islam,"Kesannya Islam RT @RickyRahardi : Gmn pak bi? :) @Subiakto . >"" @republikaonline : Dinilai Gagal Bangun Branding http:// republika.co.id/r/ne5j7u """,Positive,,
4394,Subiakto,Islam,Kata Kurban. RT @anakmudamagetan @Subiakto di bagian mana di tulisan itu @basuki_btp nyalahin islam pak Bi?,Positive,,
4395,Subiakto,Islam,Islam lagi disalahin. Duh? RT @VIVAnews Ahok: Penolak Saya Itu Preman Penguasa Lapak Penjual Kurban http:// dlvr.it/71Dsgk @basuki_btp,Positive,,
4396,Subiakto,Islam,"Kita juga kafir. Kalau islam kan gak korupsi? RT @onobs Loh, acuannya kok amerika? Kan negara kavir ... http:// tmi.me/1eJ2xP",Negative,,
4397,Subiakto,Kristen,@Arie_Ariana Ibu Eva Riyanti Hutapea CEO Indofood 2005-2014 yg kristen itu selalu menskors rapat utk memberi waktu sy sholat ktk tiba waktu,Positive,completely supportive,
4398,Subiakto,Kristen,Islam yg gak kenal Indonesia RT @dwitarto : @Subiakto komunitas kristen di kampung sawah pake peci malah dituduh melecehkan islam pak bi,Positive,,
4399,Subiakto,Kristen,"Pengajian jg sama kok RT @rahung "" @mumualoha : Di kalangan kristen , bikin acara ibadah di rumah salah satu ... http:// tmi.me/1emG8K",Positive,,
4400,Subiakto,Kristen,"Suruh nyelem aja hahaha RT @bwardoyo : Pedangdut sinting! "" @harlim_lim @hiYano : Cina kristen pimpin ibukota aib bagi bangsa ~ rhoma irama""",Positive,,
4401,Subiakto,Kristen,"Uhuk! RT @imanbr : Yang ngeledek Jokowi pro Kristen  &  beri dana pendidikan ke Kristen , gag tahu (cont) http:// tl.gd/j4n8eg",Positive,,
4402,Subiakto,Kristen,"Toleransi antar agama itu hanya didasari satu mindset yg kuat ""Marga sudah ada jauh sebelum Kristen dan Islam datang ke tanah Batak""",Positive,,
4403,Subiakto,Kristen,Sy kagum dgn suku Batak. Dalam satu marga ada yg menganut agama Islam maupun Kristen . Pesta pun ada 2 meja bg masing2 pemeluk agama,Positive,,
4404,Subiakto,Kristen,RT @k_iskandar : @subiakto @handoko_h #nyamber itu iklan UKI (Univ Kristen Indo) Re : FaisalBasri,Neutral,,
4405,Subiakto,Kristen,"+sejuta RT @waraney : Gpp juga gereja ditutup. Buat org Kristen , saat dua-tiga org berkumpul atas namaNya, Tuhan hadir di tengah2 mereka.",Positive,,
4406,Subiakto,Hindu,"Nggih. Manyetukan kultur Hindu Jawa dgn Islam baru RT @Kemalcandra : @Subiakto lagu ""ilir2"" buat sarana dakwahnya Sunan Kali Jaga nggih pak?",Positive,completely supportive,
4407,Subiakto,Hindu,"Wayang itu akarnya agama Hindu RT @giantfahdillah : @subiakto CMIIW, bukannya sama dengan versi komedi robin hood atau three musketeer y?",Positive,,
4408,Subiakto,Hindu,"Menurut mitologi Hindu -Jawa garuda adlh burung bertubuh dan berkaki seperti manusia, namun bersayap dan berkepala seperti burung #motifbatik",Positive,,
4409,Subiakto,Buddha,A jug fills drop by drop. Buddha RT @fanabis : berharab bisa sesabar budha :) *antrian no 34,Positive,completely supportive,
4410,Subiakto,Pribumi,Harusnya gmn? @Bang_Poltak : @Subiakto : AHOK NGUMPAT 'TAI' https:// youtu.be/Loh8cQ9KcJo Pribumi dimaki maki Taik dinegeri sendiri. Pribumi Bungkam,Positive,completely supportive,
4411,Subiakto,Pribumi,Asli. Bukan oplosan RT @BookForex pribumi @rdiyant :sugeng rawuh di semarang yang panas pak @Subiakto :D,Positive,,
4412,Subiakto,Pribumi,"Gak diridhoi AlLah RT @JalalHusin ahok simpan dendam kesumat kepada pribumi ,dia bersumpah akan kuasai NKRI @Subiakto @info_PondokLabu",Positive,,
4413,Subiakto,Pribumi,"Terbukti RT @fairus30 ""Makanya dukung WNI pribumi dong @Subiakto : Cerdas RT @feyRi2 @thinkfs63 Pribumi sudah ... http:// tmi.me/1ezRYq",Positive,,
4414,Subiakto,Pribumi,"Cerdas RT @feyRi2 @Subiakto @thinkfs63 Pribumi sudah pasti WNI, tapi WNI belum tentu Pribumi",Positive,,
4415,Subiakto,Pribumi,Pribumi = inlander RT @thinkfs63 Apa bedanya WNI dan pribumi ?RT @Subiakto : Sy pribumi . Bukan WNI RT ... http:// tmi.me/1ezRGH,Positive,,
4416,Subiakto,Pribumi,Sy pribumi . Bukan WNI RT @ErickAntariksa : Ooo... Paman Bi sudah bukan WNI? @Subiakto @gadoek #uuppss,Positive,,
4417,Subiakto,Cina,Yang masuk. Aku tenaga kerja cina http:// fb.me/8GbDgYqM0,Neutral,completely supportive,
4418,Subiakto,Cina,@AfrizaMunaf Cina menyerap produksi bawang putih sedunia. Masakan Cina paling banyak menggunakan bawang putih CMIIW,Positive,,
4419,Subiakto,Cina,80 hari menuju Pasar Bebas Asean #MEA2015 semoga pemerintah melarang masuknya batik dari Cina yg di Indonesia sudah ada sejak dulu #MEA2015,Positive,,
4420,Subiakto,Cina,Kalau Cina sudah melekat Yuan terasa Dolar hahaha RT @YouSee80 @Subiakto Klo Cina sudah melekat gimana mbah?,Positive,,
4421,Subiakto,Cina,RT @DeteTd @Subiakto @maspiyungan @MataNajwa yakin 1000% jj rizal pasti takut..ahok cina kok dilawan..mana ... http:// tmi.me/1f867U,Neutral,,
4422,Subiakto,Cina,Baru yakin kalau bis Trans Jakarta buatan Cina pic.twitter.com/m1mNemqPF8,Positive,,
4423,Subiakto,Cina,"Eh apaan nih? RT @satriapanji08 Tetangga gue cina ,emang anjing !! Sok kaya sendiri kelompoknya."" @ypaonganan : ... http:// tmi.me/1f5fUl",Positive,,
4424,Subiakto,Cina,Ini baru Cina menyerbu Perancis --> Bos di Tiongkok Ajak 6.000 Karyawan Liburan ke Perancis @cnnindonesia http:// cnn.id/52359,Positive,,
4425,Subiakto,Cina,Cina sdh masuk @stone_cobain @Yusrilihza_Mhd @rieke_diah @Prabowo08 pic.twitter.com/Lkv8mmCU0F,Positive,,
4426,Subiakto,Cina,@cipcocip Produk Cina menang harga krn quantitynya besar. Produk UKM kalah di harga krn produksi sedikit. UKM harus lakukan WASTE MANAGEMENT,Positive,,
4427,Subiakto,Cina,210. Landa- Cina kari sejodho --- Belanda- Cina tinggal sepasang. #Joyoboyo,Positive,,
4428,Subiakto,Cina,"9. Ras Cina membawa budaya leluhurnya tmsk agama dan kepercayaannya. Sin Cia, Cap go meh pun dirayakan meriah di Malaysia #CityBranding",Positive,,
4429,Subiakto,Cina,"8. Ke 3 Ras tsb membawa budaya leluhur dibelakangnya. Maka budaya asli Cina , India dan Melayu pun di boyong ke Malaysia #CountryBranding",Positive,,
4430,Subiakto,Cina,"7. Penduduk Malaysia terdiri atas 3 Ras besar Asia. Cina , India dan Melayu. Aset inilah yg diangkat menjadi thema #CountryBranding Malaysia",Positive,,
4431,Subiakto,Tionghoa,11. Krn ajaran Wei-Ji inilah saudara2 kita keturunan Tionghoa sangan lihay memanfaatkan peluang yg terlahir dr sebuah krisis #Crisis,Positive,completely supportive,
4432,Subiakto,Tionghoa,11. Krn ajaran Wei-Ji inilah saudara2 kita keturunan Tionghoa sangan lihay memanfaatkan peluang yg terlahir dr sebuah krisis #Crisis,Positive,,Duplicate
4433,Subiakto,Tionghoa,Tionghoa boss RT @asiansaga : buzzer china #eh RT @Subiakto : Malaysia babak belur nih RT @kompascom : China Desak Malaysia Temukan Warganya...,Positive,,
4434,Subiakto,Tionghoa,Hah? Harus baca --> RT @imanbr Di Jakarta beredar pamfelt pamflet gelap berbahasa Tionghoa yang berisi ... http:// tmi.me/1dzKx3,Positive,,
4435,Subiakto,Tionghoa,Ibu2 muda Tionghoa bengong. Dan opung Binsar pun pulang. Gak jadi check up. Karena emosi. Sekian. Selamat merayakan #imlek,Positive,,
4436,Subiakto,Tionghoa,"Opung Binsar duduk menunggu giliran di sebelah ibu2 Tionghoa tadi, yg kebetulan asyik ngobrol ttg keluarga mereka #imlek",Positive,,
4437,Subiakto,Tionghoa,Opung Binsar pergi ke RS di Medan mau check up. Kebetulan di sana banyak juga pasien2 lain yang semuanya ethnis Tionghoa #imlek,Positive,,
4438,Subiakto,Tionghoa,Dan gak percaya Fengsui RT @Gmontadaro : *Ngikik ..untung om Hidayat bukan keturunan Tionghoa :) --> Hidayat: ... http:// m.tmi.me/pRmI8,Positive,,
4439,Subiakto,Tionghoa,"Bwuahaha RT @deissyindira: Baru inget nama tionghoa sy , Gong Li :D RT @subiakto : Saya juga. Lg (cont) http:// tl.gd/fg7s3l",Positive,,
4440,Subiakto,Tionghoa,RT @imanbr : Diponegoro melarang pasukannya untuk berhubungan dengan gadis gadis Tionghoa karena dianggap sebagai pembawa sial #tionghoa,Neutral,,
4441,Subiakto,Tionghoa,"RT @imanbr : Pembantaian pertama bangsa Jawa thd Tionghoa , 1825, ketika pasukan yg dipimpin putri Sultan HB menyerbu Ngawi #tionghoa",Neutral,,
4442,Subiakto,Tionghoa,"RT @imanbr : Namum pasukan Tionghoa juga menjadi korban intrik, ketika ditinggalkan penguasa Jawa (cont) http:// tl.gd/fg4uiu",Neutral,,
4443,Subiakto,Indonesia,Orang Indonesia Ini Turut Mengatur Internet Dunia http:// detik.id/6T1LyP,Positive,completely supportive,
4444,Subiakto,Malaysia,"Malaysia Paling Siap Saat MEA, Industri Daging Olahan RI Butuh Proteksi http:// brt.st/528R via @beritasatu",Positive,leanly towards supportive,
4445,Subiakto,Malaysia,"2. Buat Malaysia yang penduduknya hanya 29,72 juta (2013), Indonesia dengan penduduk 250 juta itu gede banget loh. #MEA2015",Positive,,
4446,Subiakto,Malaysia,50 hari menuju Pasar Bebas Asean #MEA2015 oleh2 khas Batam ternyata buatan Malaysia dan Singapore,Positive,,
4447,Subiakto,Malaysia,"Buat malaysia yg penduduknya 27jt, penduduk Indonesia yg 240jt itu pasar yg besar. Pastinya produk malaysia bakal nyerbu Indonesia #MEA2015",Positive,,
4448,Subiakto,Malaysia,@ZAEffendy kabar baik pak Zen. Masih di Malaysia ? Atau lg di Spore lihat Seagames?,Positive,,
4449,Subiakto,Malaysia,Sayangnya Loenpia sdh di klaim Malaysia ya mas RT @ganjarpranowo Nonton @LoenpiaJazz di maerokoco http:// bit.ly/1GiLqtB,Negative,,
4450,Subiakto,Malaysia,35b. Dan saya yakin org Padang gak bakalan beli RENDANG buatan Malaysia atau Thailand meskipun lebih murah. Krn RENDANG mmg unik,Negative,,
4451,Subiakto,Malaysia,"32. Di pesisir timur Sumatra dipenuhi produk2 made-in Malaysia , Singapore, Thailand dan sebagian Vietnam. Kebanyakan makanan olahan",Positive,,
4452,Subiakto,Malaysia,Gak menang lawan DURIAN MEDAN RT @TDAKampusBekasi Cc @Subiakto RT @detikcom : Mencicipi Durian Legit Malaysia ... http:// tmi.me/1f2OaN,Positive,,
4453,Subiakto,Malaysia,"Jleb RT @krismoerwanto Menyongsong MEA: Bank Malaysia Punya 1.400 Cabang di RI, Indonesia Nol ... http:// tmi.me/1f2D8i",Positive,,
4454,Subiakto,Malaysia,Hadeuh RT @tribunnews Bos AirAsia Tony Fernandes Sebut Dirinya Rhoma Irama dari Malaysia http:// bit.ly/1CV5mCY,Positive,,
4455,Subiakto,Malaysia,13. Ras Melayu imigran dari Indonesia membawa kultur budaya leluhurnya dan menjadikannya bagian dari #CountryBranding Malaysia,Positive,,
4456,Subiakto,Malaysia,12. Ras Melayu yg ada di Malaysia terdiri penduduk asli bercampur dgn migran dari Indonesia. Mayoritas dari Sumatra barat #CountryBranding,Neutral,leanly opposing,
4457,Subiakto,Singapura,"Saingan berat Thailand  &  Vietnam. Daya saing Indonesia global di posisi 38. Smntr Singapura (2), Malaysia (24) Brunei (26)  &  Thailand (37)",Neutral,,
4458,Subiakto,Singapura,286 hari menuju persaingan bebas #MEA2015 yg berlaku mulai 1 Jan 2016. UKM Singapura Mulai Gerilya di Indonesia. ... http:// tmi.me/1f1uVS,Negative,,
4459,Subiakto,Singapura,290 hari menuju persaingan bebas #MEA2015 yg berlaku mulai 1 Jan 2016. UKM Singapura Mulai Gerilya di Indonesia.,Negative,,
4460,Subiakto,Singapura,291 hari menuju persaingan bebas #MEA2015 yg berlaku mulai 1 Jan 2016. UKM Singapura Mulai Gerilya di Indonesia. http:// bit.ly/1FOMFhe,Negative,,
4461,Subiakto,Singapura,293 hari menuju persaingan bebas #MEA2015 yg berlaku mulai 1 Jan 2016. UKM Singapura Mulai Gerilya di Indonesia. http:// bit.ly/1FOMFhe,Negative,,
4462,Subiakto,Singapura,294 hari menuju persaingan bebas #MEA2015 yg berlaku mulai 1 Jan 2016. UKM Singapura Mulai Gerilya di Indonesia. http:// bit.ly/1FOMFhe,Negative,,
4463,Subiakto,Singapura,295 hari menuju persaingan bebas #MEA2015 yg berlaku mulai 1 Jan 2016. UKM Singapura Mulai Gerilya di Indonesia. http:// bit.ly/1FOMFhe,Negative,,
4464,Subiakto,Singapura,UKM Singapura Mulai Gerilya diIndonesia http:// bit.ly/1FaJ6E4 cc @RachmatGobel,Negative,,
4465,Subiakto,Singapura,UKM Singapura Mulai Gerilya diIndonesia http:// bit.ly/1FaJ6E4,Negative,,
4466,Subiakto,Singapura,Ada yg ngarang RT @tarsih_ekp Bgmn dg ini ya pak @PrijantoRabbani Otoritas Penerbangan Singapura : Rute ... http:// tmi.me/1eVJle,Neutral,,
4467,Subiakto,Singapura,Cerdas RT @jhendri2112 @lukmansaifuddin @Subiakto @Kemenag_RI kirim haji pakai quota kamboja. Singapura . ... http:// tmi.me/1eHfH5,Neutral,,
4468,Subiakto,Singapura,Kualitas dan kontinuitas SDM RT @jingga1507 : @Subiakto gmna jka pembenahan SDM ny jga pak bi?tengok singapura clingukan,Neutral,,
4469,Subiakto,Singapura,Kita butuh presiden yg kuat RT @detikcom Benarkah RI Bisa 'Meninggal' Kalau Singapura Setop Impor ... http:// tmi.me/1dFEYI,Neutral,,
4470,Subiakto,Filipina,Country icon RT @BukanAkademi Pacquiao bisa dibilang udah jadi country branding-nya atau landmark Filipina gak pak @Subiakto ?,Positive,leanly towards supportive,
4471,Subiakto,Filipina,Benar. Mrk unggul dlm bhs Inggris. RT @lywafauzie @Subiakto benarkah? RT @MiftahArif : Filipina Bakal ... http:// tmi.me/1eXZTh,Positive,,
4472,Subiakto,Filipina,"Ngerik RT @hanyatini : Thn dpn tenaga kerja asing dr negara2 ASEAN akan luber lho!! Dah mulai nih dpt applicant dr Filipina , Vietnam,...",Positive,,
4473,Subiakto,Filipina,Main kayak tadi aja. Cuma lebih tenang RT @republikaonline Evan Dimas: Butuh Kerja Keras Kalahkan Filipina http:// republika.co.id/r/mugqdv,Positive,,
4474,Subiakto,Filipina,Silahkan lewat HI om ... hehehe RT @kompascom : Kapal Perang AS Kandas di Perairan Filipina http:// kom.ps/ADaOaJ,Positive,,
4475,Subiakto,Filipina,Malaysia lagi nih! RT @republikaonline : Bawa Bom WN Malaysia Tewas Ditembak Polisi Filipina http:// republika.co.id/r/mf2cp0,Positive,,
4476,Subiakto,Filipina,"Mksh koreksinya RT @estananto : Justru setelah kalah di Filipina , I shall return RT @subiakto : (cont) http:// tl.gd/evbc8e",Neutral,,
4477,Subiakto,Filipina,"RT @rakyatmerdeka : Bagi Presiden Filipina Nyawa TKW Sangat Mahal, Sebaliknya Presiden Indonesia (cont) http:// tl.gd/ecbhbj",Neutral,,
4478,Subiakto,Filipina,RT @yayanmu : Kita sering dibanding2kan dg Filipina yg telah mampu memanfaatkan 44.5% potensi #geothermalnya yg 'hanya' 4.335 GW,Neutral,,
4479,Subiakto,Filipina,RT @rakyatmerdeka : Ruhut Siompul: Demokrat Bersyukur bila Nazaruddin Ditangkap di Filipina http://bit.ly/roCmfg,Neutral,,
4480,Subiakto,Filipina,RT @rakyatmerdeka : Kombes Boy Belum Dapat Kabar Nazaruddin Ditangkap di Filipina http://bit.ly/p3qSLb,Neutral,,
4481,Subiakto,Filipina,"Ind punya koteka RT @gm_gm : Jas+dasi itu adaptasi yg salah. Baju resmi Filipina ""barong"", M'sia ""teluk belanga"", S'pore hem tanpa dasi #jas",Positive,,
4482,Subiakto,Amerika,@Na_T1N4 Hadir juga perwakilan Duta Besar Amerika Serikat Deborah C Lyann yang membawakan materi Beasiswa dan ... http:// tmi.me/1f7YI4,Positive,leanly towards supportive,
4483,Subiakto,Amerika,"4. Kata hoax sebenarnya muncul pertama kali di kalangan netter Amerika , kata hoax didasarkan pada sebuah film yang berjudul The Hoax #HOAX",Positive,,
4484,Subiakto,Amerika,Hati2 jangan menyanrap apel AMERIKA . Yg mengandung bakteri listeria pic.twitter.com/3y9n8ndP6I,Negative,,
4485,Subiakto,Amerika,Mrk pikir Indonesia tempat sampah RT @Metro_TV Apel Amerika Berbakteri Masih Dijual Bebas di Bogor http:// metrotvn.ws/A350300,Positive,,
4486,Subiakto,Amerika,5. American Dream adalah #KomunalBrand milik komunitas bangsa Amerika,Positive,,Duplicate
4487,Subiakto,Amerika,5. American Dream adalah #KomunalBrand milik komunitas bangsa Amerika,Positive,,
4488,Subiakto,Amerika,"Modyaaar RT @VIVAnews Perbankan Amerika Dihantui Bug Komputer ""ShellShock"" http:// dlvr.it/7269Xv",Positive,,
4489,Subiakto,Amerika,Dgn sistim koalisi sudah RT @heru_iyoe Kenapa gak Indonesia mempraktekan sistem politik spt di Amerika dengan ... http:// tmi.me/1eJ3qW,Positive,,
4490,Subiakto,Amerika,Amerika : Indonesia Importir Kedelai Terbesar http:// tempo.co/s/1574290 via @tempodotco @nukman @kokokdirgantoro,Positive,,
4491,Subiakto,Amerika,15. Amerika dan Inggris adalah negara yang paling protektif di dunia pada awal-awal perkembangannya. #ProfChang,Positive,,
4492,Subiakto,Amerika,Masuk akal RT @B4ly4n Bkn merendahkan tim eropa fakta sejarah worldcup di amerika latin..eropa tdk prnah juara :D @imanbr @Subiakto,Positive,,
4493,Subiakto,ISIS,RT @kristwianto AS mulai menghapus jejak dgn menghabisi aktor2 dibalik ISIS . Dimarahi Saudi dan Iran.,Negative,leanly opposing,
4494,Subiakto,ISIS,"Pembentukan persepsi RT @RachmatDaradjat ISIS melulu. @SangPemburu99 "" @timurberita : Perempuan Warga ... http:// tmi.me/1f27zN",Positive,,
