Unnamed: 0,Username,Keyword,Tweet,Sentiment,Overal Sentiment,Unnamed: 5
2721,IreneViena,malaysia,saya jogja mas inget pemerintah indonesia menolak bantuan pembangunan gratis jalan mal - jembatan lintas lelah malam yg menghubungkan malam denganmu mau rena khawatir sumber saya di disedot malaysia sore semua dikasih ke china saya disedot sampai ibis,Negative,,
2722,IreneViena,malaysia,"2 tau adalah organisasi teroris yang dibentuk oleh noordin mohammad tau mal malaysia , komandan kaki di malang mengerikan dengannya keterlibatan dalam semua aku pemboman utama di tanya target serangan teroris",Negative,,
2723,IreneViena,malaysia,"5 tanya anggota di menyeberang melalui kamu ini tau energi ke malaysia , dimana sungkar lelah mendirikan sekolah malam di saya militan di riduan isamuddin alba hambali, yg lelah membentuk jangan baru di afghanistan, membantu operasi at ada di seluruh saya tenggara",Neutral,,
2724,IreneViena,malaysia,4 orang indonesia dan malaysia yg menjadi angkatan bersama ke afghanistan dan pakistan pada tahun itu ketika mereka kembali ke indonesia dan malaysia berubah menjadi teroris malang terampil dan malang berbahaya di saya tenggara,Neutral,,
2725,IreneViena,malaysia,"3 sementara di lelah membangun jangan di seluruh saya tenggara sungkar dan baashir jogja menghabiskan lelah tanya aku di pengasingan di malaysia mereka berhubungan dan organisasi ayam yang kerang dikenal di indonesia yang makan al-khidmat (mak), tau ""biro pelayanan""",Neutral,,
2726,IreneViena,malaysia,"5 malaysia 4 putar pelanggan, mau lelah kecil dibanding indonesia pada 2016 saya jumlah pelanggan seluler di sebesar 3 putar",Positive,,
2727,IreneViena,malaysia,konstitusi di harga dikembalikan seperti sebelum amandemen dan ditambahkan pasar yg mengatur aku pribumi seperti konstitusi malaysia,Neutral,,
2728,IreneViena,singapura,sehubungan dan keterangan direktur penyidikan @kpk_ri yang mengaku jawa sesungguhnya ke lelah berbohong mengatakan pernah ketemu johannes marliem di singapura padahal faktanya tidak sanksi hukum ada harga diberikan kepala kaki pic.twitter.com/8haobddcg6,Positive,completely supportive,
2729,IreneViena,singapura,at wal 20 mal ke malang pernah periksa at di kali di singapura dulu 20 ke malang periksa at sekali di at dan sekali di singapura akhie 20 malang pernah periksa ptkai video mall ke makan nira ! busuknya terungkap sate pic sate,Positive,,
2730,IreneViena,singapura,makan dubes israel untuk singapura yeay rubenstein sore bahagia itu mau ke jakarta menumpang rombongan delegasi menit inggris yg berkunjung ke jakarta wal 20 di rizky carlton hotel dubes israel itu mengumpulkan pada tokoh aktivis dan st at mendukung jokowi di at dan !,Positive,,
2731,IreneViena,singapura,17. tokoh misterius di belakang johannes marliem inilah yg dihubungi johannes marliem ketika ke menemui di singapura at menawarkan program perlindungan kaki terkait penyidikan korupsi ektp johannes marliem menolak tawaran ke dan apik semua and perintah tokoh misterius itu,Positive,,
2732,IreneViena,singapura,mukidi sudah penuhi janji ekonomi at di ini at kerja 10 putar yuk china cetak 3 putar ah saya baru di vietnam st ngutang . di dalam mimpi mobnas semua . produk china jangan at putar murah . di china lagi tanah.utk cukong ini doyan 10 rabu .dolar singapura,Positive,,
2733,IreneViena,singapura,kaki sih dapatkan semua informasi at pesanan pencitraan yg dilakukan oknum2 pada eksekutif tris tionghoa di jakarta dan singapura denganmu memanfaatkan jangan alumni di putar negeri nama2 mereka sudah kaki kantongi modusnya sih diketahui strategi pencitraan palsu ini lagi pic.twitter.com/iuqunzr2le,Positive,,
2734,IreneViena,singapura,"china dan singapura memiliki hubungan istimewa termasuk di dalamnya pertukaran informasi dan teknologi, seperti tanya terjadi antara at - israel makan china - singapura memiliki kesepakatan yang lelah khas dalam sharing informasi dari pada at - israel #bssn",Positive,,
2735,IreneViena,singapura,2 thailand 7.06 putar tionghoa dari 6 putar penduduk malaysia 6.39 putar tionghoa dari 16 putar penduduk at 3.64 putar tionghoa dari 3 putar penduduk singapura 2 putar tionghoa dari 5.53 putar penduduk kenapa 16 putar baru 3 putar vietnam 16 putar myanmar 1.1 putar,Positive,,
2736,IreneViena,amerika,nikaragua adalah negara tris sudah denganmu orang-orang rame saat ini memiliki tingkat kejahatan terendah di negara amerika tengah tanya denganmu penghasilan and 6 pic bulan and bule tinggal sampai at di nikaragua welcome at paradise,Positive,leanly towards supportive,
2737,IreneViena,amerika,"denganmu penghasilan st 000 tau at 2 putar pic bulan and bisa di penduduk permanen di harga amerika lagi belize saat tambahan: bisa berlaku bulan dan saat diperpanjang setiap bulan nira sudah 12 kali perpanjangan, makan bisa ajukan penduduk permanen belize",Neutral,,
2738,IreneViena,amerika,mencermati dinamikan dan konstelasi politik indonesia dari ini makan tanya tinggal selangkah lagi prabowo - akses menjadi ri-1 dan ri-2 meyakinkan trump/republiken jawa prabowo adalah at dan solusi lagi indonesia - amerika jalurnya bisa pic khas > sapi > at tau tante > trump,Negative,,
2739,IreneViena,amerika,selamat dari kemerdekaan amerika serikat @usembassyjkt,Positive,,
2740,IreneViena,amerika,"secara pribadi obama memohon kepala zuckerberg ayam facebook saat memastikan akses seperti ""rusiagate"" tidak tulang kembali dan terus menghantui pilpres amerika berikutnya. ""setidaknya and melakukan itu untuk saya pribadi"" kota obama",Positive,,
2741,IreneViena,amerika,siapa amerika serikat sebagai pemenang malam terbesar di sudah tugas menghendaki pemimpin di 2019-2024 diharapkan dari kalangan malam moderat,Positive,,
2742,IreneViena,amerika,"tanya pengamat amerika percaya, berbagai tuduhan jawa barack obama adalah muslim, mendorong obama mengambil kebijakan merugikan muslim dan negara2 berpenduduk mayoritas muslim selama at tahun pemerintahannya indonesia adalah nonton jalan sate negara korban kebijakan obama",Neutral,,
2743,IreneViena,amerika,"10 orang makan pejabat khmer murah menggambarkan bagaimana korban selamat ""membeku dan mereka makan berkeliaran membisu selama nira tau tempat dari dan . tengah gila"" amerika menghadirkan terasa di cuma kamboja dan terasa itu dihadirkan kembali oleh obama di telur tengah",Positive,,
2744,IreneViena,amerika,6 rakyat kamboja dan telur tengah mempunyai kesamaan: mereka merupakan korban produk kiamat bulan amerika mereka menjadi korban dari kebijakan keliru pemerintah nixon dan obama,Neutral,,
2745,IreneViena,amerika,2 senang itu palestina at malam di ke dan dan terpancing menjalankan skenario rezim penguasa yang menjadikan itu palestina melebar menjadi siapa at malam di sebagai at amerika serikat mas siapa at at apalagi sampai aku boikot produk at makan melemahkan perjuangan,Negative,,
2746,IreneViena,amerika,and membenci amerika serikat? at adalah negara super power yang pada pasar at di berkali2 memaksa belanda ayam berunding dan pikuk indonesia setiap kali pejuang kemerdekaan indonesia dikalahkan militer belanda selama agresi di dan di linggarjati rame doyan renville ke,Positive,,
2747,IreneViena,amerika,keputusan trump mengabaikan kekhawatiran keamanan harga amerika dan diplomat yang bertugas di telur tengah dan di seluruh dunia. gejolak yg terjadi beberapa dari ini tanya permulaan dari perlawanan sepanjang terhadap at di seluruh punya,Positive,,
2748,IreneViena,ibis,mccornack: ini tempat mengesankan? katakan liburan orang kehabisan tiket ini malam sentimen anti-muslim? duduk muslim bersorak 9/11 ! ini mendiskreditkan malam ? katakan malam mendirikan ibis !,Negative,completely opposing,
2749,IreneViena,ibis,"saya sependapat dan tanya pengamat dan pasar jawa di indonesia bahagia ibis jangan kecil, sebaliknya bahagia sih jangan pasar",Positive,,
2750,IreneViena,ibis,"kesimpulannya adalah nira ada orang tau oknum pejabat pemerintah yg terburu2 menuju ibis sebagai pelaku serangan teror, sesungguhnya orang/oknum pemerintah itulah yg merupakan pelaku serangan terus ke publik tuduhan prematurnya itu menimbulkan terus di tengah masyarakat",Positive,,
2751,IreneViena,ibis,"yg tidak dipahami orang adalah jawa kemungkinan pasar pelaku serangan terus belakangan ini diilhami oleh kelompok teror. pelaku itu sendiri bulan merupakan bagian dari kelompok teror"". menuju pelaku terus adalah ibis adalah merupakan bentuk serangan terus and publik",Neutral,,
2752,IreneViena,ibis,"ke @independent : ""tabulasi dari kali sek pelaku serangan terus di baru menunjukkan jawa ibis secara mengejutkan disiplin di melakukan serangan teror: tanya mengklaim serangan yang lelah diarahkan, diaktifkan tau terinspirasi,"" rukmini callimachi, neo sore temen",Positive,,
2753,IreneViena,ibis,"sayangnya di indonesia langka manusia ayam @netizentofa yang sekali kritis skeptis nira terjadi peristiwa terus di malam pelaku terus disebut/dituduh adalah ibis tau ""teroris islam"" tokoh main bungkam baru tanya di bodoh jalan disodor itu teroris",Neutral,,
2754,IreneViena,ibis,"fakta jawa keenam tersangka itu tau trkait ibis sapi tanya kaki tau pernah dimuat media. heboh selama bulan penuh: ibis , ibis , ibis padahal jalan di dan 3 bulan kemudian mereka divonis jangan dinyatakan berjalan menggunakan dokumen perjalanan yg di ah ibis nya mbah !",Neutral,,
2755,IreneViena,ibis,"beberapa tahun mal ketika rame diberitakan beda jawa ada 6 orang anggota ibis ditangkap di bandara dan di cibubur, saya langsung ke pada at menjumpai ke 6 tersangka ibis itu saya wawancarai mereka ternyata jalan di yg dijanjikan kerja di murah dan lagi at juta/bulan",Neutral,,
2756,IreneViena,ibis,"ke @independent : pandangan pasar seperti itu lelah gaya memahami bgmn pelaku terus bekerja dan bgmn pada pasar melihat dirinya sendiri menuju ibis lelah mempermudah segalanya termasuk menuju kebenaran sesungguhnya dikit-dikit ibis , dikit2 ibis ibis ke dikit?",Neutral,,
2757,IreneViena,ibis,ke @independent pada pasar terus yang fokus pada ibis mengatakan jawa mereka mendasarkan analisa dan pendapatnya rena mendengar orang-orang menuju ibis sehingga orang senang bersin pic didengar sebagai ibis,Positive,,
2758,IreneViena,ibis,"ke @independent : beda yg secara ceroboh percaya pelaku terus pasar adalah ibis , beda itu lelah lelah melakukan kesalahan besar: menyesatkan publik, itu membantu penyebaran teror, melindungi pelaku sebenarnya, membesarkan ibis st beda harga profesional, independen",Neutral,,
2759,IreneViena,ibis,ke @independent : adalah kesalahan pasar untuk sekali menyebut ibis sebagai pelaku terus meskipun ada pikuk yang mengaku ibis yang mengklaim setiap serangan terus pasar adalah rena kali tsb? beda harga kritis dan meneliti kebenarannya,Positive,,
2760,IreneViena,ibis,"ke @independent : keinginan untuk mempublikasikan propaganda ibis lelah dipahami denganmu reaksi, denganmu pada komentator/pengamat yg menolak kemungkinan pikuk main sebagai pelaku terus mereka adalah beda oportunis yg berupaya menarik perhatian lelah pasar denganmu menuju ibis",Positive,,
2761,IreneViena,ibis,pemerintah at sih tugas mengharapkan potri mendatang dari kalangan malam moderat at di ini malam radikal dan jogja menolak tokoh sekuler indonesia di bule seperti murah dan imam kota dikuasai ibis tahun jogja di bule kamu kota dikuasai tokoh sekuler yg pasti ditolak at,Positive,,
2762,IreneViena,jemaah islamiyah,"3 sapi semua ini tidak berarti jawa seluruh anggota jemaah islamiyah tidak aktif lagi sisi militan pelaksana operasi - zulkaernen, sibhgo, taufik bulan dan rena ( ""teddy""), semua makan di militan denganmu pelatihan pembuatan but - dalam pelarian yg diburu padat",Neutral,completely opposing,
2763,IreneViena,jemaah islamiyah,"6 berbeda denganmu at jemaah islamiyah memiliki rencana yang kerang ambisius. pada tahun 000 kelompok melakukan serangkaian pemboman terhadap target kristen, terutama gereja, klimaksnya serangan malam nita menggunakan 3 and dan membunuh 19 orang di seluruh indonesia",Negative,,
2764,IreneViena,at ada,"16 maraknya aku terorisme di sore yg kemudian dikaitkan mereka dan jangan at ada tanya berdasarkan keterangan hambali di jawa penyiksaaan di guantanamo, kuba, berhasil murah perhatian at sapi mas mau dari murah dukungan politik at at saat mewujudkan proxy at di at",Negative,completely opposing,
2765,IreneViena,at ada,"4 at murah dukungan at harga disusun rencana yg jalan dan kebijakan politik an at pada mas itu kerang global terhadap terorisme khususnya at ada dan jaringannya di seluruh punya sore mendadak di 'pusat aku terorisme' di indonesia ""dimunculkan untuk dihancurkan""",Neutral,,
2766,IreneViena,mal,"sek itu terjadilah: tanya aku terorisme di surakarta di sekali dikaitkan dan mal - st at sapi anehnya pesantren ngruki yg dituduh ""sarang terorisme"" tidak pernah digerebek tau diserbu padat hampir semua berdua teroris ditembak at semua diklaim sek prestasi jokowi",Negative,completely opposing,
2767,IreneViena,mal,6 pembubaran lima mujahidin ditindaklanjuti abubakar baashir denganmu membentuk majelis mujahidin indonesia ( mal ) semua organisasi warung untuk semua kelompok malam dari khas di indonesia bashir meninggalkan mal pada tahun 20 untuk memulai jamaah ansharut tauhid (jat),Negative,,
2768,IreneViena,aku makan bashir,"3 masduki membawa semua di tokoh lima tris jalan yang berbasis di jawa tengah - abdullah sungkar dan aku makan bashir . keduanya ketemu pada tahun 16 dan akhirnya mendirikan pesantren al-mukmin di ngruki, semua pinggiran kota sore pada tahun 12",Positive,completely supportive,
2769,IreneViena,saddam hussein,3 . pemerintah inggris bisa lolos dari kemarahan rena beda yang memberitakan imam - sebagian pasar dimanipulasi oleh kementerian putar negeri - menyalahkan saddam hussein at segalanya.,Neutral,neutral,
2770,IreneViena,at,"by adalah pentolan central murah menyamar aku 17. di malam sisi by pada perppu mas dan pembahasan ku mas yg digunakan at menghancurkan at tanya proses pengadilan dan menggembosi kebesaran aku dari at malam 411, 12 st pernah by kecam ahok? by malang jokohok",Negative,completely opposing,
2771,IreneViena,at,"rezim lelah gaya menjebak at malam melalui pembubaran at namun, gagasan kilafah yg dilontarkan segelintir at malam lelah menjadi amunisi baru rezim at mendapatkan legitimasi melancarkan fitnah dan murah dukungan siang at malam harga pasar",Positive,,
2772,IreneViena,at,saya mas inget orang tokoh meminta pendapat senang pembubaran at dan bgmn sebaiknya at dan at malam bersikap? alhamdulillah pendapat dan jalan saya didengar - pembubaran at adalah provokasi rezim - harga dihadapi dan senang dan jernih - jangan mau jebakan,Positive,,
2773,IreneViena,at,pembubaran at ini seharusnya bisa di itu mau pemakzulan presiden yang nyata2 nelanggar konstitusi,Positive,,
2774,IreneViena,at,pembubaran at ini dimanipulasi sebagai legitimasi kekalahan katok putar mahkota china komunis di pilkada adalah rena malam dari khas,Positive,,
2775,IreneViena,at,pembubaran at ini membuat rakyat lunak untuk terus menuntut ke mengusut korupsi2 katok triliunan rupiah,Positive,,
2776,IreneViena,at,pembubaran at ini menjadi pengalihan itu dan at intimidasi penguasa terhadap ormas-ormas malam,Positive,,
2777,IreneViena,at,pembubaran at membuat rakyat lunak infiltrasi pic china komunis makan dalam menyusup ke institusi pemerintah dan negara,Positive,,
2778,IreneViena,at,pembubaran at membuat rakyat lunak ekonomi negara ini senang menuju kehancuran,Positive,,
2779,IreneViena,pic,liat bagaimana at memfitnah pic di putar negeri melalui beda siang indonesia social beda usus threatened with lelah action sore pasti,Neutral,completely opposing,
2780,IreneViena,ke,"ke 2010-2014 jogja kontributor mensukseskan mukidi naik tahta. selama 2010-2014 ke 'haram' tangkap koruptor dan muslim dan wajah tangkap tokoh malam jalan rena urusan belakang, pokoknya ditersangkakan dulu at bikin ini ""lebih naik dan muslim daripada malam sapi korup""",Positive,leanly opposing,
2781,IreneViena,ke,"jalan rakyat terus ini korupsi2 katok disidik @kpk_ri , malang efektif nira rakyat menuntut dan mendesak @sbyudhoyono selaku penguasa ke at perintahkan ke sisi korupsi katok by di kali perlindungan korupsi2 ahok, emirsyah satar, di tjahjono, gambar pranowo, with mal",Positive,,
2782,IreneViena,ke,"jalan rakyat terus ini korupsi2 katok disidik @kpk_ri , malang efektif nira rakyat menuntut dan mendesak @sbyudhoyono selaku penguasa ke at perintahkan ke sisi korupsi katok by di kali perlindungan korupsi2 ahok, emirsyah satar, di tjahjono, gambar prabowo, with mal",Positive,,
